sensor_index,date_created,private,name,icon,location_type,model,hardware,latitude,longitude
78583,1602095920,0,OHR,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,39.04461,-123.186195
78585,1602098223,0,Harris Building,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,41.97371,-91.65559
78587,1602099306,0,South Pasadena,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,34.103516,-118.14624
78589,1602099312,0,Buchanan and Broadway,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,37.79434,-122.43129
78593,1602099323,0,Lower Orr Ranch,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,38.35859,-122.63307
78595,1602099331,0,Depot Hill Capitola,0,0,PA-II-SD,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,36.974033,-121.9464
78597,1602099346,0,El Granada,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,37.506924,-122.475426
78603,1602099360,0,PA-0 Curtis Park,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,38.545643,-121.4767
78605,1602099366,0,Fremont Ave  1100 Block,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,34.112587,-118.1534
78607,1602099378,0,Mills Orchard,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,39.736813,-122.05399
78613,1602099408,0,Russell Homestead,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,47.551575,-122.092834
78615,1602099411,0,CDC Addington BackYard,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,33.572186,-117.578094
78617,1602099423,0,McMinnville,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,45.244335,-123.28372
78623,1602099441,0,Los Altos,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.360703,-122.10697
78627,1602099516,0,Hacienda,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.908264,-122.74223
78635,1602099546,0,Baltimore St,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,34.118977,-118.21224
78637,1602099551,0,AFC,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,33.903923,-118.05344
78645,1602099599,0,Gold Country Blvd.,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.631634,-121.25432
78647,1602099603,0,Rex Manor,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.401047,-122.089935
78723,1602173261,0,Sunset Hill,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,47.678417,-122.40353
78725,1602173267,0,"Boring, OR",0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,45.411144,-122.39394
78733,1602173280,0,West Torrance,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,33.849144,-118.37313
78735,1602173282,0,"Portland Fair, San Juan Island, WA",0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,48.48755,-123.05143
78743,1602173300,0,Low Gap,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.16787,-123.2512
78749,1602173315,0,Manzanita,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.48315,-119.818016
78753,1602173402,0,forest lake 1,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.226795,-121.34709
78769,1602173474,0,Chino Hills South (Exterior),0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,33.942833,-117.674904
78773,1602173486,0,Snowshoe Cabin,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.141495,-120.16872
78775,1602173488,0,North Road - garage,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.52629,-122.29149
78777,1602173496,0,Madera,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.499092,-122.27373
78781,1602173573,0,Oliven,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.590557,-122.59597
78785,1602173584,0,Emshee Lane,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.00488,-122.07773
78787,1602173594,0,Crooked Tree Ranch,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.341366,-120.06061
78819,1602174598,0,Dolores Ave,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.332996,-121.955086
78823,1602174616,0,KAC Outdoor,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.8024,-122.28232
78825,1602174618,0,Spring Blvd,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,44.02744,-123.06202
78827,1602174625,0,Berta road,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,40.704678,-124.18793
78829,1602174645,0,Shotwell Design Lab,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.762966,-122.41577
78837,1602174904,0,Shady Tree,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.991817,-121.04392
78839,1602174916,0,5 Descanso Drive,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.85372,-122.1466
78841,1602174926,0,5160WildHorseValleyRd_Outside,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.29408,-122.23131
78847,1602176209,0,Lake Tulloch,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.912308,-120.60296
78913,1602176935,0,View,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.38215,-122.11588
78919,1602177223,0,19yoZemite,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,36.617065,-121.828094
78937,1602177432,0,817,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.893917,-122.27123
78939,1602177449,0,exterior,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.377686,-122.049644
78941,1602177456,0,MIRA 35,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.79013,-122.3913
78953,1602177485,0,7th Wave,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,36.55458,-121.9282
78961,1602177499,0,"Ohlone College, Fremont, Building 19",0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.527893,-121.916374
78965,1602177529,0,RRO,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,45.271133,-112.10733
78967,1602177533,0,Brush Creek Nursery School,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.48295,-122.672554
78977,1602177549,0,RanchoPQ1959,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,32.958805,-117.12828
79035,1602177850,0,Oak Park,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,35.652836,-78.59555
79037,1602177940,0,GEO-West,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.29894,-122.016174
79043,1602178821,0,SR Oasis,0,0,PA-II,2.0+BME280+BME680+PMSX003-B+PMSX003-A,37.96959,-122.29315
79045,1602178868,0,5Roses,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.538563,-120.97259
79053,1602179158,0,Nadine Court,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.26849,-119.972435
79055,1602179160,0,Ballard,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,47.676723,-122.37819
79057,1602179161,0,11950,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.352234,-122.13615
79061,1602179379,0,Foster Road,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,47.64253,-122.57224
79095,1602179582,0,10058 NE Winthers Road,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,47.67213,-122.51418
79105,1602179608,0,Rainier,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.9914,-121.88386
79109,1602179620,0,outside Chico sensor,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.725983,-121.87292
79147,1602180396,0,vG (outside),0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.093334,-122.17936
79163,1602180679,0,El Cajon Way,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.44293,-122.12802
79169,1602180812,0,eadhar ur,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.448433,-122.67508
79171,1602180816,0,Palomino Valley Weather,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.829502,-119.642525
79173,1602180836,0,Inverness ridge,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.073948,-122.84625
79177,1602180849,0,Emerson,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.258984,-121.95168
79185,1602180959,0,Backyard,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,35.889496,-79.143555
79195,1602181552,0,"Pleasant Ave, Ojai",0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,34.460266,-119.23497
79213,1602182302,0,Lake View Oaks,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.66437,-121.102745
79225,1602182510,0,"Ohlone College, Fremont, East",0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.53146,-121.91137
79229,1602182578,0,Hudson Hill--Harambee House Porch,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,32.063248,-81.09316
79313,1602258039,0,2272 26th Street,0,0,PA-II-SD,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,34.021713,-118.46144
79317,1602259765,0,41 Plaza,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.904762,-122.51648
79321,1602259771,0,BryCyn Station,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.83341,-121.25767
79325,1602259779,0,San Vicente,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.197693,-121.79909
79335,1602259808,0,Mount Wilson Observatory,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,34.224792,-118.05709
79337,1602259813,0,Phillips Ave.,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,38.22026,-122.62708
79339,1602261879,0,Kelly Elementary / Old Carlsbad,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,33.147648,-117.31056
79341,1602262111,0,Springdale,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,42.509678,-113.70489
79347,1602262149,0,Apple Road,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.454865,-121.179276
79355,1602262189,0,Worker,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.321896,-122.69257
79357,1602262194,0,Burlingame Fitness,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.575214,-122.34332
79359,1602262219,0,High Park Village Toronto,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,43.656666,-79.46449
79361,1602262221,0,Hiddenlake Drive,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.39883,-122.007515
79363,1602262227,0,Richmond-n&amp;e,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.93596,-122.33512
79365,1602262235,0,Outdoor Clover Ln,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.893234,-122.06979
79375,1602262270,0,Outside,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,46.469677,-114.1702
79377,1602262273,0,Running Quail,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.20925,-119.68089
79445,1602263458,0,LTCC Library Back Stacks,0,0,PA-I,2.0+BME280+PMSX003-A,38.92597,-119.97197
79459,1602263729,0,PAGE ST BLUE VIC,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.771965,-122.44132
79463,1602263756,0,Fortuna Foothills,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,32.631077,-114.40793
79465,1602263798,0,"Rockaway Beach, Oregon",0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,45.623604,-123.944084
79479,1602264000,0,Sonoma Golf Club,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.313934,-122.50137
79485,1602264020,0,La Espiral,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.896217,-122.1807
79487,1602264028,0,Applegate River,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,42.202484,-123.04452
79489,1602264038,0,Cavanaugh,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,48.328327,-122.010864
79507,1602264390,0,LCSD1 Facilities Management,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,41.146416,-104.81586
79519,1602264510,0,Freedom Elementary School,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,41.135677,-104.85461
79523,1602264523,0,931 Cherry,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.508934,-122.25507
79533,1602264653,0,Central High School,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,41.172874,-104.8367
79539,1602264680,0,Prairie Wind Elementary School,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,41.223274,-104.82981
79543,1602264692,0,Carlsbad Highlands,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,33.15502,-117.32041
79551,1602264724,0,East High School,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,41.148182,-104.775566
79565,1602265300,0,Inverness Ridge,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.07818,-122.84837
79569,1602265387,0,Ponderosa,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.35739,-122.011215
79587,1602265699,0,Pool Shed,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,45.27135,-122.69239
79593,1602265726,0,Sawtooth City,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,43.903057,-114.79389
79595,1602265736,0,Afflerbach Elementary School,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,41.088753,-104.80434
79605,1602265761,0,"Damascus, OR",0,0,PA-II-SD,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,45.429882,-122.47454
79615,1602265782,0,Wizard2,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,39.02182,-120.82307
79617,1602265784,0,House,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,34.03569,-118.84359
79623,1602265795,0,SanRamonPortilloValley,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,37.73916,-121.9168
79625,1602265798,0,SLO Outside Air,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,35.257717,-120.66278
79627,1602265800,0,Bridge Ave,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,45.58495,-122.771225
79629,1602265808,0,44th street,0,0,PA-II-SD,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,45.65363,-122.5311
79637,1602265823,0,RTBradley,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,39.35191,-120.24886
79639,1602265829,0,Mukilteo Ferry,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,47.951828,-122.29153
79641,1602265840,0,Andrew Dr,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.895958,-122.49651
79657,1602266288,0,Amaranth Blvd,0,0,PA-II-SD,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,37.89666,-122.5563
79659,1602266316,0,Wilbur Hot Springs,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,39.037834,-122.42528
79661,1602266501,0,Verona Terrace,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,38.55683,-121.70567
79669,1602266534,0,Bennett Vista Place,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,38.40561,-122.61685
79671,1602266540,0,EastmanGardens,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,37.92434,-122.523735
79673,1602266547,0,Kings Ridge,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,47.897133,-122.17725
79677,1602266888,0,TroutGulch,0,0,PA-II-SD,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,37.019714,-121.88438
79681,1602266932,0,Sterling Lane,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,37.04745,-122.03553
79683,1602266941,0,Home Ranch,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,38.2063,-122.64304
79689,1602266964,0,3929 Waynesboro Ct,0,0,PA-II-SD,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,38.00469,-121.36857
79691,1602266970,0,Merritt,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,39.25666,-121.055176
79705,1602267364,0,Meadow Drive,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.00633,-122.52005
79707,1602267371,0,Campbell Creek,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.417965,-122.42932
79709,1602267384,0,Healing Arts Associates,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.167213,-119.77188
79715,1602267468,0,Hodgson Circle Topanga,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,34.115955,-118.630936
79717,1602267472,0,French Camp,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.629974,-121.24596
79719,1602267480,0,Hacienda Santa Fe,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,33.032654,-117.17402
79721,1602267487,0,Seacliff,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.910362,-122.372696
79725,1602267506,0,The Beach House Outside,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,45.818794,-123.96296
79737,1602267809,0,Maple Leaf,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,37.377583,-122.15332
79741,1602267830,0,Agate Lake,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+BME280+PMSX003-B+PMSX003-A,48.8043,-122.708664
79747,1602267854,0,WoodBridge Ranch,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,38.71121,-121.231125
79749,1602267860,0,Moonflower Farm,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,47.99761,-122.44582
79751,1602267869,0,Majestic Park,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,39.007446,-105.08755
79757,1602267909,0,3470 W Miners Farm Dr,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,43.71431,-116.238495
79761,1602267924,0,Almaden Village,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,37.20308,-121.83955
79765,1602267933,0,David Klausner,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,37.471626,-122.27388
79767,1602267941,0,Woodinville (Ring Hill),0,0,PA-II-SD,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,47.74356,-122.054756
79781,1602270518,0,CH-OD-01-PA (Front vestibule),0,0,PA-II-SD,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,37.446342,-122.153694
79789,1602270644,0,999 Pine St. Colfax,0,0,PA-II-SD,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,39.094543,-120.9589
79807,1602271423,0,Mukilteo,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,47.94974,-122.286934
79809,1602271429,0,Belvedere Avenue,0,0,PA-II-SD,2.0+DS3231+BME280+PMSX003-B+PMSX003-A,37.868954,-122.46731
79821,1602271512,0,Cottage,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,38.206337,-122.643005
79847,1602271612,0,44x Russell Way,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,36.670635,-121.79024
79919,1602272327,0,tuftfarm,0,0,PA-II-SD,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,38.26004,-122.67027
79925,1602272431,0,East Olympia,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,46.970585,-122.837685
79935,1602272559,0,Council Crest,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,45.500183,-122.70926
79937,1602272562,0,Blue Heron,0,0,PA-II-SD,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,45.39702,-122.71718
79945,1602272648,0,Brown/Klingler,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,37.322533,-118.54633
79947,1602272696,0,Mussel Rock,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.667377,-122.48933
79949,1602272780,0,Moon Valley,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,33.620926,-112.07332
79953,1602272812,0,Madison and Fillmore,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,34.132217,-118.13837
79955,1602272901,0,Bainbridge,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,47.67919,-122.52109
79959,1602272928,0,Gold Ridge,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.383774,-122.86124
79961,1602272959,0,Oak Tree Village,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.708603,-121.0823
79963,1602272961,0,Saratoga Swim Club,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.254223,-122.023224
79969,1602273036,0,Highland Park,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,47.53553,-122.35348
79973,1602273049,0,Cottontail Lane,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.30232,-119.77891
79977,1602273264,0,Dartmouth Ave,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,37.508682,-122.281
79981,1602273289,0,"Oyster Bay, Bremerton, WA",0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,47.57308,-122.67036
79983,1602273318,0,Levitas,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.021717,-123.16845
79987,1602273388,0,Eagle Lake 98279,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,48.667835,-122.77009
79991,1602273419,0,ChezArtz,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,47.630325,-121.98448
79993,1602273470,0,"Bella Vista, Montecito",0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,34.447124,-119.60307
80039,1602275350,0,"Nahcotta, WA",0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,46.51628,-124.026245
80045,1602275387,0,D&amp;M Nipomo,0,0,PA-II,2.0+PMSX003-B+PMSX003-A,35.034954,-120.51471
80051,1602275433,0,1400 Cortez Avenue,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.586826,-122.374855
80055,1602275441,0,"Wawa Point, Brinnon, WA",0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,47.73522,-122.87424
80057,1602275465,0,Victory Ranch,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,40.603344,-111.30978
80059,1602275473,0,40 Da Vinci,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,45.430702,-122.720345
80061,1602275479,0,Brewster Estates,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.92624,-122.296776
80063,1602275613,0,Temple and Tulip,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.56146,-121.71817
80069,1602275917,0,CCA Caledonia and Orilla,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,34.133114,-118.23514
80075,1602276760,0,Mandville 2a,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.80869,-121.89447
80085,1602278298,0,Kolibrihaus,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.89055,-122.27071
80087,1602278303,0,329 Alta Vista Outside,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,36.968136,-122.04961
80097,1602278330,0,"Delafield, WI",0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,43.01916,-88.374916
80099,1602278360,0,Silver Trail,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.344406,-122.26599
80103,1602278378,0,NE Regents Drive,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,45.55093,-122.63391
80113,1602278414,0,Lake Road,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,45.43145,-122.625916
80115,1602278417,0,Eloise,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.34415,-122.103065
80123,1602279566,0,Samish Island,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,48.580925,-122.551414
80125,1602280647,0,ShippAQWx 2,0,0,PA-II-SD,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,36.86454,-119.74581
80191,1602445060,0,Meriwether East:SE location,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,45.497208,-122.66806
80197,1602445901,0,Brown Home,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,33.05334,-96.16838
80209,1602448090,0,LRAPA-Fish Hatchery Rd. - Outside,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,43.742107,-122.4421
80219,1602451030,0,585 California Ave,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,40.879593,-124.067024
80223,1602517673,0,GreenBee,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.904808,-122.04386
80269,1602530269,0,outside,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,37.342747,-122.049995
80275,1602530293,0,Goodhill,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,37.955822,-122.56827
80283,1602530518,0,Camp Washington,0,0,PA-II-SD,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,39.32719,-120.79985
